	geneid	sampleid	prob
526	AC093063.3	TCGA-19-5956	0.4
527	AC093616.4	TCGA-12-0778	0.16049382716049382
528	AC093642.5	TCGA-19-5956	0.20588235294117646
529	AC093838.4	TCGA-06-0188	0.7111111111111111
530	AC093838.4	TCGA-06-5416	0.43137254901960786
531	AC096579.13	TCGA-06-2566	0.17777777777777778
532	AC096579.13	TCGA-06-5416	0.2
533	AC096579.13	TCGA-12-0775	0.08368200836820083
534	AC097374.2	TCGA-06-5416	0.46153846153846156
535	AC104389.1	TCGA-06-5416	0.365296803652968
536	AC107977.2	TCGA-06-5416	0.7868852459016393
537	AC107977.2	TCGA-12-0829	0.16879795396419436
538	AC107977.2	TCGA-19-1790	0.35294117647058826
539	AC107977.2	TCGA-28-1747	0.6835443037974683
540	AC107977.2	TCGA-28-2501	0.14457831325301204
541	AC116165.1	TCGA-06-5416	0.28
542	AC116165.1	TCGA-14-0865	1.0
543	AC124312.1	TCGA-06-1801	0.75
544	AC124312.1	TCGA-06-5416	0.0963855421686747
545	AC124312.1	TCGA-12-0778	0.3177570093457944
546	AC124312.1	TCGA-14-1453	0.9406593406593406
547	AC124312.1	TCGA-19-2631	0.8
548	AC124312.1	TCGA-19-5956	0.5714285714285714
549	AC124312.1	TCGA-28-1760	0.16216216216216217
550	AC124312.1	TCGA-28-2509	0.7398843930635838
551	AC124312.1	TCGA-32-1982	0.5555555555555556
552	AC125232.1	TCGA-06-5416	0.7076923076923077
553	AC126323.1	TCGA-06-5416	0.875
554	AC245100.1	TCGA-28-1745	0.5
555	ACAA1	TCGA-12-0829	0.36363636363636365
556	ACAA2	TCGA-19-1389	0.5853658536585366
557	ACAA2	TCGA-19-5956	0.35555555555555557
558	ACACA	TCGA-06-2563	0.9781021897810219
559	ACACA	TCGA-06-5416	0.863013698630137
560	ACACA	TCGA-14-1795	0.13793103448275862
561	ACACA	TCGA-15-1446	0.05489260143198091
562	ACACA	TCGA-19-5956	0.21212121212121213
563	ACACA	TCGA-28-1749	0.7789473684210526
564	ACACA	TCGA-28-1760	0.2014388489208633
565	ACACA	TCGA-28-2506	0.29714285714285715
566	ACACA	TCGA-28-2513	0.34532374100719426
567	ACACB	TCGA-06-0214	0.5135135135135135
568	ACACB	TCGA-06-0219	0.4782608695652174
569	ACACB	TCGA-06-1084	0.16289592760180996
570	ACACB	TCGA-06-2566	0.26785714285714285
571	ACACB	TCGA-06-5416	0.7894736842105263
572	ACACB	TCGA-12-1089	0.08528198074277854
573	ACACB	TCGA-14-0866	0.7391304347826086
574	ACACB	TCGA-14-1794	0.07274969173859433
575	ACACB	TCGA-32-2616	0.8823529411764706
576	ACACB	TCGA-32-2638	0.24242424242424243
577	ACACB	TCGA-76-6657	0.7472527472527473
578	ACAD10	TCGA-06-0219	0.7076923076923077
579	ACAD10	TCGA-19-0957	0.5671641791044776
580	ACAD10	TCGA-19-1385	0.6055045871559633
581	ACAD10	TCGA-19-1787	0.46875
582	ACAD10	TCGA-19-5956	0.20833333333333334
583	ACAD10	TCGA-28-1751	0.25
584	ACAD10	TCGA-28-1757	0.2345679012345679
585	ACAD11	TCGA-06-6697	0.41081081081081083
586	ACAD11	TCGA-19-5956	0.5714285714285714
587	ACAD11	TCGA-28-5209	0.7606837606837606
588	ACAD8	TCGA-12-0829	0.631578947368421
589	ACAD8	TCGA-12-5299	0.6428571428571429
590	ACAD8	TCGA-19-1791	0.42857142857142855
591	ACADM	TCGA-06-5416	0.8700564971751412
592	ACADM	TCGA-16-1460	0.1111111111111111
593	ACADM	TCGA-19-5956	0.8529411764705882
594	ACADS	TCGA-02-0033	0.32608695652173914
595	ACADS	TCGA-06-0188	0.6060606060606061
596	ACADS	TCGA-06-1084	0.31619339984650807
597	ACADS	TCGA-06-5416	0.9790209790209791
598	ACADS	TCGA-12-0775	0.24089635854341737
599	ACADS	TCGA-12-0820	0.144
600	ACADS	TCGA-32-4209	0.5161290322580645
601	ACADSB	TCGA-19-1788	0.10062893081761007
602	ACADSB	TCGA-19-5956	0.775
603	ACADVL	TCGA-12-0829	0.5150501672240803
604	ACADVL	TCGA-14-1825	0.21052631578947367
605	ACADVL	TCGA-19-1789	0.6666666666666666
606	ACADVL	TCGA-27-2521	0.3673469387755102
607	ACADVL	TCGA-32-2494	0.35294117647058826
608	ACAN	TCGA-06-0875	0.6
609	ACAN	TCGA-06-5416	0.898989898989899
610	ACAN	TCGA-12-0820	0.2222222222222222
611	ACAN	TCGA-12-0829	0.580441640378549
612	ACAN	TCGA-14-0790	0.896551724137931
613	ACAN	TCGA-19-5950	0.5757575757575758
614	ACAN	TCGA-19-5956	0.3898305084745763
615	ACAN	TCGA-26-6173	0.4444444444444444
616	ACAN	TCGA-32-2616	0.9767441860465116
617	ACAN	TCGA-76-4934	0.13559322033898305
618	ACAP1	TCGA-06-5416	0.3314285714285714
619	ACAP1	TCGA-12-0829	0.32558139534883723
620	ACAP1	TCGA-15-1446	0.05970149253731343
621	ACAP1	TCGA-19-1787	0.08866995073891626
622	ACAP1	TCGA-76-4929	0.9419354838709677
623	ACAP2	TCGA-06-5416	0.29535864978902954
624	ACAP2	TCGA-14-0866	0.6551724137931034
625	ACAP2	TCGA-32-1970	0.8641975308641975
626	ACAP3	TCGA-14-0867	0.36
627	ACAP3	TCGA-19-5956	0.7272727272727273
628	ACAT1	TCGA-12-0829	0.2978723404255319
629	ACAT1	TCGA-12-1089	0.14213197969543148
630	ACAT2	TCGA-19-2621	0.13186813186813187
631	ACAT2	TCGA-19-5956	0.9117647058823529
632	ACBD3	TCGA-06-0158	0.5911949685534591
633	ACBD3	TCGA-19-1385	0.19708029197080293
634	ACBD3	TCGA-19-1388	0.1956521739130435
635	ACBD5	TCGA-06-5416	0.7416413373860182
636	ACBD5	TCGA-19-1386	0.21686746987951808
637	ACBD7	TCGA-06-2566	0.13559322033898305
638	ACBD7	TCGA-12-0778	0.20512820512820512
639	ACCS	TCGA-06-5408	0.9180327868852459
640	ACCS	TCGA-06-5416	0.44
641	ACCS	TCGA-19-1386	0.21052631578947367
642	ACCS	TCGA-19-1389	0.39436619718309857
643	ACCSL	TCGA-06-0649	0.7272727272727273
644	ACCSL	TCGA-06-2566	0.15627240143369175
645	ACCSL	TCGA-06-5416	0.4189189189189189
646	ACCSL	TCGA-12-0775	0.421875
647	ACCSL	TCGA-12-0778	0.11630558722919042
648	ACCSL	TCGA-12-0829	0.08658008658008658
649	ACCSL	TCGA-19-2631	0.9775280898876404
650	ACCSL	TCGA-19-5956	0.4392523364485981
651	ACD	TCGA-06-5416	0.8289473684210527
652	ACD	TCGA-19-0957	0.631578947368421
653	ACD	TCGA-19-5956	0.9534883720930233
654	ACD	TCGA-28-1752	0.8181818181818182
655	ACD	TCGA-28-1760	0.3888888888888889
656	ACE	TCGA-06-0214	0.5776699029126213
657	ACE	TCGA-06-1802	0.9333333333333333
658	ACE	TCGA-06-5416	0.968421052631579
659	ACE	TCGA-06-6699	0.8844621513944223
660	ACE	TCGA-12-0778	0.15151515151515152
661	ACE	TCGA-12-3651	0.1520912547528517
662	ACE	TCGA-19-1788	0.22950819672131148
663	ACE	TCGA-19-2621	0.18518518518518517
664	ACE	TCGA-27-2526	0.5555555555555556
665	ACE	TCGA-28-1757	0.10344827586206896
666	ACE	TCGA-28-1760	0.3614457831325301
667	ACE	TCGA-76-4926	0.18867924528301888
668	ACE2	TCGA-06-1801	0.704225352112676
669	ACE2	TCGA-06-5416	0.5333333333333333
670	ACE2	TCGA-06-6389	0.49612403100775193
671	ACE2	TCGA-19-1390	0.527363184079602
672	ACER1	TCGA-06-2566	0.29508196721311475
673	ACER1	TCGA-12-3644	0.17391304347826086
674	ACER1	TCGA-14-1458	0.3076923076923077
675	ACER1	TCGA-19-5956	0.3880597014925373
676	ACER2	TCGA-06-1087	0.1164021164021164
677	ACER2	TCGA-12-0778	0.7521367521367521
678	ACER2	TCGA-14-1458	0.09961685823754789
679	ACER2	TCGA-14-1827	0.07114624505928854
680	ACER3	TCGA-06-5416	0.44642857142857145
681	ACER3	TCGA-14-1458	0.32558139534883723
682	ACER3	TCGA-14-1825	1.0
683	ACHE	TCGA-14-1794	0.38461538461538464
684	ACIN1	TCGA-06-1802	0.37209302325581395
685	ACIN1	TCGA-06-2566	0.2545454545454545
686	ACIN1	TCGA-06-5416	0.52
687	ACIN1	TCGA-14-0866	0.5887445887445888
688	ACIN1	TCGA-14-1396	0.16417910447761194
689	ACIN1	TCGA-19-1385	0.2901960784313726
690	ACIN1	TCGA-41-5651	0.7228915662650602
691	ACKR1	TCGA-06-1805	0.3333333333333333
692	ACKR1	TCGA-19-1386	0.21333333333333335
693	ACKR1	TCGA-28-1760	0.09771986970684039
694	ACKR1	TCGA-28-2509	0.967741935483871
695	ACKR2	TCGA-06-5416	0.5305039787798409
696	ACKR3	TCGA-06-1087	0.21052631578947367
697	ACKR3	TCGA-06-5416	0.5607476635514018
698	ACKR3	TCGA-19-1385	0.47413793103448276
699	ACKR3	TCGA-28-1745	0.12637362637362637
700	ACKR3	TCGA-28-5204	0.25
701	ACKR4	TCGA-19-5956	0.8571428571428571
702	ACKR4	TCGA-28-1760	0.4827586206896552
703	ACLY	TCGA-06-5416	0.7603305785123967
704	ACLY	TCGA-15-1446	0.17204301075268819
705	ACLY	TCGA-19-1388	0.3191489361702128
706	ACLY	TCGA-28-1760	0.1791044776119403
707	ACMSD	TCGA-06-5416	0.7010309278350515
708	ACMSD	TCGA-12-3651	0.10441767068273092
709	ACMSD	TCGA-14-0817	0.125
710	ACMSD	TCGA-19-5956	0.6933333333333334
711	ACO1	TCGA-06-5416	0.777292576419214
712	ACO1	TCGA-12-0775	0.10574712643678161
713	ACO1	TCGA-12-1089	0.10722610722610723
714	ACO1	TCGA-14-1451	0.5971563981042654
715	ACO1	TCGA-19-1389	0.14746543778801843
716	ACO1	TCGA-41-5651	0.8947368421052632
717	ACO2	TCGA-28-1751	0.45161290322580644
718	ACO2	TCGA-32-2616	0.7375886524822695
719	ACOT11	TCGA-14-1395	0.5625
720	ACOT11	TCGA-16-1460	0.5
721	ACOT11	TCGA-19-1386	0.9090909090909091
722	ACOT11	TCGA-4W-AA9R	0.8888888888888888
723	ACOT12	TCGA-06-5416	0.3333333333333333
724	ACOT12	TCGA-06-5417	0.9768518518518519
725	ACOT12	TCGA-12-1088	0.1507537688442211
726	ACOT12	TCGA-14-1794	0.42857142857142855
727	ACOT12	TCGA-28-2506	0.7301587301587301
728	ACOT13	TCGA-19-5956	0.9795918367346939
729	ACOT2	TCGA-16-0849	1.0
730	ACOT4	TCGA-06-1802	1.0
731	ACOT4	TCGA-06-5416	0.5435897435897435
732	ACOT4	TCGA-12-0818	0.44776119402985076
733	ACOT4	TCGA-14-1451	0.7142857142857143
734	ACOT4	TCGA-19-1389	0.625
735	ACOT6	TCGA-06-5416	0.3865546218487395
736	ACOT6	TCGA-19-5956	0.6243386243386243
737	ACOT7	TCGA-14-0812	0.1693121693121693
738	ACOT7	TCGA-14-1794	0.10377358490566038
739	ACOT8	TCGA-06-5416	0.4778761061946903
740	ACOT8	TCGA-14-0866	0.28169014084507044
741	ACOT8	TCGA-26-1442	0.3472222222222222
742	ACOT9	TCGA-06-6694	0.40963855421686746
743	ACOT9	TCGA-19-1791	0.84
744	ACOX1	TCGA-14-0866	0.09090909090909091
745	ACOX1	TCGA-14-1794	0.14814814814814814
746	ACOX1	TCGA-16-0848	0.6888888888888889
747	ACOX1	TCGA-19-1389	0.26229508196721313
748	ACOX1	TCGA-28-1760	0.5357142857142857
749	ACOX1	TCGA-28-2506	0.18018018018018017
750	ACOX2	TCGA-32-2491	0.5689655172413793
751	ACOX2	TCGA-74-6581	0.6846846846846847
752	ACOX3	TCGA-14-0866	0.1523809523809524
753	ACOX3	TCGA-14-1795	0.5714285714285714
754	ACOX3	TCGA-19-1385	0.1314878892733564
755	ACOX3	TCGA-19-5956	0.37438423645320196
756	ACOXL	TCGA-41-5651	0.9310344827586207
757	ACP1	TCGA-06-2566	0.4262295081967213
758	ACP1	TCGA-14-0786	0.16666666666666666
759	ACP2	TCGA-06-5416	0.14634146341463414
760	ACP2	TCGA-15-1446	0.08641975308641975
761	ACP5	TCGA-06-5416	0.5029239766081871
762	ACP5	TCGA-12-0829	0.09685230024213075
763	ACP5	TCGA-12-1600	0.5833333333333334
764	ACP5	TCGA-14-1396	0.1232876712328767
765	ACP5	TCGA-19-1386	0.3148148148148148
766	ACP5	TCGA-28-1760	0.1935483870967742
767	ACP6	TCGA-06-0213	0.38961038961038963
768	ACP6	TCGA-06-2558	0.7555555555555555
769	ACP6	TCGA-12-0829	0.11242603550295859
770	ACPP	TCGA-12-0778	0.11494252873563218
771	ACPP	TCGA-19-0957	0.07729468599033816
772	ACPP	TCGA-19-1788	0.1518987341772152
773	ACPP	TCGA-19-5956	0.8549618320610687
774	ACPT	TCGA-06-0151	0.9166666666666666
775	ACPT	TCGA-41-2572	0.4827586206896552
776	ACR	TCGA-06-1802	0.5622775800711743
777	ACR	TCGA-12-1088	0.5614035087719298
778	ACR	TCGA-12-3651	0.3902439024390244
779	ACR	TCGA-14-1825	1.0
780	ACRBP	TCGA-06-5416	0.5378151260504201
781	ACRBP	TCGA-28-1760	0.5806451612903226
782	ACRC	TCGA-06-5416	0.6666666666666666
783	ACRC	TCGA-19-1386	0.21333333333333335
784	ACRC	TCGA-19-1788	0.6470588235294118
785	ACRC	TCGA-19-5956	0.8888888888888888
786	ACRC	TCGA-27-1835	0.8
787	ACRC	TCGA-32-1986	1.0
788	ACRC	TCGA-76-6663	0.25806451612903225
789	ACRV1	TCGA-06-5416	0.4897959183673469
790	ACRV1	TCGA-19-5956	0.9473684210526315
791	ACSBG1	TCGA-06-5416	0.7311827956989247
792	ACSBG1	TCGA-12-0656	0.6222222222222222
793	ACSBG1	TCGA-12-0829	0.35714285714285715
794	ACSBG1	TCGA-14-0866	0.4198895027624309
795	ACSBG1	TCGA-19-1388	0.23076923076923078
796	ACSBG1	TCGA-28-2506	0.14285714285714285
797	ACSBG2	TCGA-06-1800	0.5925925925925926
798	ACSBG2	TCGA-06-5416	0.2823529411764706
799	ACSBG2	TCGA-19-0957	0.3783783783783784
800	ACSBG2	TCGA-19-1385	0.7380952380952381
801	ACSBG2	TCGA-19-1388	0.12698412698412698
802	ACSBG2	TCGA-19-1788	0.15763546798029557
803	ACSF2	TCGA-06-0188	0.711864406779661
804	ACSF2	TCGA-06-5416	0.7368421052631579
805	ACSF2	TCGA-14-1396	0.8666666666666667
806	ACSF2	TCGA-19-1388	0.06274509803921569
807	ACSF3	TCGA-32-2616	0.5
808	ACSL1	TCGA-12-0829	0.11501597444089456
809	ACSL1	TCGA-14-0867	0.15053763440860216
810	ACSL1	TCGA-14-1795	0.12389380530973451
811	ACSL1	TCGA-41-2572	0.8443908323281062
812	ACSL3	TCGA-06-1801	0.24242424242424243
813	ACSL3	TCGA-06-5416	0.684931506849315
814	ACSL3	TCGA-19-1788	0.26666666666666666
815	ACSL3	TCGA-41-5651	0.9066666666666666
816	ACSL4	TCGA-06-1802	0.7368421052631579
817	ACSL4	TCGA-06-5416	0.4842105263157895
818	ACSL4	TCGA-12-0778	0.3870967741935484
819	ACSL4	TCGA-12-0818	0.3696027633851468
820	ACSL4	TCGA-14-1795	0.17391304347826086
821	ACSL4	TCGA-19-5956	0.8372093023255814
822	ACSL4	TCGA-76-6283	0.6666666666666666
823	ACSL5	TCGA-06-5416	0.4927536231884058
824	ACSL5	TCGA-12-0778	0.7037037037037037
825	ACSL5	TCGA-12-0818	0.08310249307479224
826	ACSL5	TCGA-14-1458	0.08294930875576037
827	ACSL5	TCGA-15-1446	0.10566037735849057
828	ACSL6	TCGA-06-1801	0.4307692307692308
829	ACSL6	TCGA-12-0829	0.20689655172413793
830	ACSL6	TCGA-14-0865	0.22950819672131148
831	ACSL6	TCGA-14-1795	0.3333333333333333
832	ACSL6	TCGA-15-1446	0.0997624703087886
833	ACSM1	TCGA-06-5416	0.8977272727272727
834	ACSM1	TCGA-12-0818	0.23089983022071306
835	ACSM1	TCGA-12-0829	0.08394160583941605
836	ACSM1	TCGA-81-5910	0.5833333333333334
837	ACSM2A	TCGA-06-5416	0.40425531914893614
838	ACSM2A	TCGA-16-1460	0.32
839	ACSM2A	TCGA-19-1788	0.5
840	ACSM2A	TCGA-28-5209	0.7954545454545454
841	ACSM2B	TCGA-02-2485	0.7983870967741935
842	ACSM2B	TCGA-06-1801	0.06642066420664207
843	ACSM2B	TCGA-06-1802	0.34
844	ACSM2B	TCGA-06-2558	0.31724137931034485
845	ACSM2B	TCGA-06-5416	0.7382198952879581
846	ACSM2B	TCGA-12-0691	0.18731117824773413
847	ACSM2B	TCGA-12-3651	0.06601466992665037
848	ACSM2B	TCGA-19-1788	0.17777777777777778
849	ACSM2B	TCGA-19-5956	0.64
850	ACSM2B	TCGA-32-2616	0.6498740554156172
851	ACSM2B	TCGA-81-5911	0.7246376811594203
852	ACSM3	TCGA-06-0137	0.7956989247311828
853	ACSM3	TCGA-06-5416	0.834733893557423
854	ACSM3	TCGA-12-0829	0.09836065573770492
855	ACSM4	TCGA-06-0214	0.4745762711864407
856	ACSM4	TCGA-06-2558	0.6728971962616822
857	ACSM4	TCGA-06-5416	0.4918032786885246
858	ACSM4	TCGA-14-3477	0.2802547770700637
859	ACSM4	TCGA-19-5951	0.8229166666666666
860	ACSM4	TCGA-27-1837	0.8656716417910447
861	ACSM4	TCGA-76-4928	0.24793388429752067
862	ACSM5	TCGA-06-1802	0.3333333333333333
863	ACSM5	TCGA-06-5416	0.8814691151919867
864	ACSM5	TCGA-12-0828	0.5294117647058824
865	ACSM5	TCGA-28-2513	0.18536585365853658
866	ACSS1	TCGA-06-5416	0.4
867	ACSS1	TCGA-12-0829	0.49056603773584906
868	ACSS1	TCGA-12-1088	0.1791044776119403
869	ACSS1	TCGA-14-0787	0.7333333333333333
870	ACSS2	TCGA-06-5416	0.35294117647058826
871	ACSS2	TCGA-32-2616	0.08783783783783784
872	ACSS3	TCGA-06-5416	0.9507042253521126
873	ACSS3	TCGA-12-0775	0.14893617021276595
874	ACSS3	TCGA-19-5956	0.9142857142857143
875	ACSS3	TCGA-32-2638	0.7
876	ACTA1	TCGA-06-5416	1.0
877	ACTA2	TCGA-06-0173	0.17391304347826086
878	ACTA2	TCGA-06-5416	0.9642857142857143
879	ACTA2	TCGA-12-0829	0.2916666666666667
880	ACTA2	TCGA-14-0867	0.12264150943396226
881	ACTA2	TCGA-32-1976	0.4293785310734463
882	ACTB	TCGA-06-1084	0.46153846153846156
883	ACTB	TCGA-12-3651	0.12539184952978055
884	ACTB	TCGA-14-1794	0.20209059233449478
885	ACTB	TCGA-14-1827	0.27184466019417475
886	ACTB	TCGA-16-0848	0.2077922077922078
887	ACTB	TCGA-19-1786	0.22857142857142856
888	ACTB	TCGA-19-5956	0.42857142857142855
889	ACTBL2	TCGA-14-0866	0.11851851851851852
890	ACTBL2	TCGA-14-1794	0.11666666666666667
891	ACTBL2	TCGA-32-1970	0.8307692307692308
892	ACTC1	TCGA-06-5416	0.7741935483870968
893	ACTC1	TCGA-12-0829	0.08787878787878788
894	ACTC1	TCGA-15-1446	0.1003584229390681
895	ACTC1	TCGA-19-1385	0.27586206896551724
896	ACTG1	TCGA-06-0192	0.6530612244897959
897	ACTG1	TCGA-28-1751	0.6363636363636364
898	ACTG2	TCGA-06-0877	0.5
899	ACTG2	TCGA-14-1794	0.1732283464566929
900	ACTG2	TCGA-76-6193	0.5454545454545454
901	ACTL10	TCGA-41-5651	0.6153846153846154
902	ACTL6B	TCGA-06-2566	0.1981981981981982
903	ACTL6B	TCGA-19-1791	0.6216216216216216
904	ACTL6B	TCGA-19-5956	0.9787234042553191
905	ACTL7A	TCGA-06-5416	0.3184713375796178
906	ACTL7A	TCGA-12-0818	0.16296296296296298
907	ACTL7B	TCGA-06-5416	0.5471698113207547
908	ACTL7B	TCGA-06-5418	0.7787610619469026
909	ACTL7B	TCGA-19-5956	1.0
910	ACTL8	TCGA-06-5416	0.9917355371900827
911	ACTL8	TCGA-12-0829	0.425
912	ACTL8	TCGA-28-1751	0.13186813186813187
913	ACTL8	TCGA-28-2501	0.19047619047619047
914	ACTL8	TCGA-32-2616	0.75
915	ACTL9	TCGA-06-0210	0.46601941747572817
916	ACTL9	TCGA-14-0789	0.35185185185185186
917	ACTL9	TCGA-27-1836	0.556390977443609
918	ACTL9	TCGA-27-2527	0.3592814371257485
919	ACTL9	TCGA-28-5208	0.7730061349693251
920	ACTN1	TCGA-12-0829	0.10371650821089023
921	ACTN1	TCGA-14-0866	0.11214953271028037
922	ACTN1	TCGA-19-5959	0.96
923	ACTN2	TCGA-06-1805	0.40540540540540543
924	ACTN2	TCGA-12-0775	0.17687074829931973
925	ACTN2	TCGA-19-5956	0.21052631578947367
926	ACTN3	TCGA-14-0866	0.25
927	ACTN3	TCGA-19-5956	0.22641509433962265
928	ACTN3	TCGA-32-2616	0.5859154929577465
929	ACTN4	TCGA-06-5416	0.4897959183673469
930	ACTN4	TCGA-12-1600	0.5
931	ACTN4	TCGA-14-0812	0.3783783783783784
932	ACTR10	TCGA-06-5416	0.6357615894039735
933	ACTR1A	TCGA-12-0829	0.15384615384615385
934	ACTR1A	TCGA-16-0850	0.3333333333333333
935	ACTR1B	TCGA-19-5956	0.759493670886076
936	ACTR3	TCGA-06-5416	0.5826771653543307
937	ACTR3B	TCGA-06-A7TK	0.6976744186046512
938	ACTR3BP2	TCGA-06-0648	0.42424242424242425
939	ACTR3C	TCGA-12-0778	0.085
940	ACTR3C	TCGA-19-1389	0.1
941	ACTR5	TCGA-06-5416	0.45045045045045046
942	ACTR5	TCGA-12-3649	0.6415094339622641
943	ACTR5	TCGA-19-1788	0.6282051282051282
944	ACTR6	TCGA-19-1387	0.12745098039215685
945	ACTR6	TCGA-74-6573	0.8979591836734694
946	ACTR8	TCGA-06-5416	0.4627450980392157
947	ACTR8	TCGA-12-0773	0.13026819923371646
948	ACTR8	TCGA-14-0866	0.2810810810810811
949	ACTR8	TCGA-14-1823	0.6330935251798561
950	ACTR8	TCGA-19-5956	0.7938931297709924
951	ACTR8	TCGA-28-1760	0.45
952	ACTR8	TCGA-28-2506	0.5267175572519084
953	ACTRT1	TCGA-06-1801	0.3188405797101449
954	ACTRT1	TCGA-12-0778	0.0945945945945946
955	ACTRT1	TCGA-14-0781	0.5528455284552846
956	ACTRT1	TCGA-14-1450	0.40610687022900765
957	ACTRT1	TCGA-28-1757	0.3
958	ACTRT2	TCGA-06-0190	0.5576923076923077
959	ACTRT3	TCGA-06-1805	0.3548387096774194
960	ACTRT3	TCGA-12-0778	0.2608695652173913
961	ACVR1	TCGA-14-0866	0.18387096774193548
962	ACVR1	TCGA-16-1460	0.10826210826210826
963	ACVR1B	TCGA-06-1805	0.16541353383458646
964	ACVR1B	TCGA-15-1446	0.5238095238095238
965	ACVR1C	TCGA-19-1788	0.10144927536231885
966	ACVR1C	TCGA-19-5956	0.4
967	ACVR1C	TCGA-32-1977	0.4
968	ACVR2A	TCGA-06-5416	0.6750629722921915
969	ACVR2A	TCGA-19-5956	0.5164319248826291
970	ACVR2B	TCGA-19-5956	0.4883720930232558
971	ACVR2B	TCGA-26-1799	0.21428571428571427
972	ACVRL1	TCGA-06-1801	0.2857142857142857
973	ACVRL1	TCGA-06-5416	0.42105263157894735
974	ACVRL1	TCGA-14-0736	0.8852459016393442
975	ACVRL1	TCGA-14-0813	0.5641025641025641
976	ACY3	TCGA-06-5416	0.8837209302325582
977	ACY3	TCGA-19-1388	0.225
978	ACY3	TCGA-19-5956	0.9174311926605505
979	ACY3	TCGA-32-2632	0.6987951807228916
980	ACYP1	TCGA-06-0174	0.7447916666666666
981	ACYP1	TCGA-12-0688	0.7894736842105263
982	ADA	TCGA-12-0778	0.6046511627906976
983	ADAD1	TCGA-06-1802	1.0
984	ADAD1	TCGA-06-5416	0.8467153284671532
985	ADAD1	TCGA-12-0778	0.5686274509803921
986	ADAD1	TCGA-12-1092	0.21052631578947367
987	ADAD1	TCGA-28-5209	0.7486033519553073
988	ADAD2	TCGA-12-0688	0.8135593220338984
989	ADAD2	TCGA-28-5208	0.8285714285714286
990	ADAL	TCGA-19-5956	0.9629629629629629
991	ADAM10	TCGA-06-5416	0.49230769230769234
992	ADAM10	TCGA-16-0848	0.22727272727272727
993	ADAM10	TCGA-19-5956	0.8260869565217391
994	ADAM10	TCGA-28-2510	0.26666666666666666
995	ADAM11	TCGA-06-5416	0.44933920704845814
996	ADAM12	TCGA-14-1458	0.0962566844919786
997	ADAM12	TCGA-14-1795	0.47761194029850745
998	ADAM12	TCGA-19-5956	0.1
999	ADAM12	TCGA-28-1760	0.5897435897435898
1000	ADAM15	TCGA-12-0778	0.8
1001	ADAM15	TCGA-14-1794	0.19607843137254902
1002	ADAM15	TCGA-19-1788	0.1902834008097166
1003	ADAM15	TCGA-19-5956	0.8695652173913043
1004	ADAM17	TCGA-14-1396	0.14814814814814814
1005	ADAM17	TCGA-41-3393	0.6282051282051282
1006	ADAM18	TCGA-12-0819	0.3655913978494624
1007	ADAM19	TCGA-06-2566	0.11901681759379043
1008	ADAM19	TCGA-19-1388	0.5365853658536586
1009	ADAM19	TCGA-19-5956	0.16666666666666666
1010	ADAM2	TCGA-06-0157	0.8888888888888888
1011	ADAM2	TCGA-06-1804	0.9333333333333333
1012	ADAM2	TCGA-19-2631	0.9606299212598425
1013	ADAM20	TCGA-06-1802	0.1921921921921922
1014	ADAM20	TCGA-06-5416	0.525
1015	ADAM20	TCGA-12-0778	0.11014492753623188
1016	ADAM20	TCGA-12-0829	0.24977777777777777
1017	ADAM20	TCGA-14-1794	0.18556701030927836
1018	ADAM20	TCGA-19-1385	0.13010590015128592
1019	ADAM20	TCGA-41-3392	0.6611226611226612
1020	ADAM21	TCGA-19-5956	0.7111111111111111
1021	ADAM21P1	TCGA-76-6280	0.7
1022	ADAM22	TCGA-06-0645	0.33548387096774196
1023	ADAM22	TCGA-06-0686	0.4444444444444444
1024	ADAM22	TCGA-06-5416	0.24
1025	ADAM22	TCGA-12-0656	0.5473228772309356
1026	ADAM22	TCGA-12-0778	0.7419354838709677
1027	ADAM22	TCGA-16-0846	0.7761194029850746
1028	ADAM22	TCGA-19-5956	0.16374269005847952
1029	ADAM22	TCGA-26-1439	0.5368421052631579
1030	ADAM22	TCGA-41-3393	0.5025641025641026
1031	ADAM23	TCGA-06-5416	0.5714285714285714
1032	ADAM23	TCGA-16-0850	0.4857142857142857
1033	ADAM23	TCGA-19-1389	0.3541666666666667
1034	ADAM23	TCGA-19-2619	0.09782608695652174
1035	ADAM23	TCGA-19-5956	0.21739130434782608
1036	ADAM28	TCGA-19-5951	0.8863636363636364
1037	ADAM28	TCGA-19-5956	0.29411764705882354
1038	ADAM28	TCGA-28-1757	0.8912280701754386
1039	ADAM28	TCGA-32-5222	0.8174603174603174
1040	ADAM28	TCGA-41-3393	0.6125
1041	ADAM29	TCGA-02-2486	0.696969696969697
1042	ADAM29	TCGA-06-0128	0.1976284584980237
1043	ADAM29	TCGA-06-0158	0.15625
1044	ADAM29	TCGA-06-0209	0.4444444444444444
1045	ADAM29	TCGA-06-0744	0.8468468468468469
1046	ADAM29	TCGA-06-1801	0.06072477962781587
1047	ADAM29	TCGA-06-5416	0.16
1048	ADAM29	TCGA-12-0692	0.8846153846153846
1049	ADAM29	TCGA-12-0818	0.08722264728385616
1050	ADAM29	TCGA-12-0829	0.4567901234567901
1051	ADAM29	TCGA-12-1092	0.34418604651162793
1052	ADAM29	TCGA-14-1453	0.6063651591289783
1053	ADAM29	TCGA-14-1794	0.30337078651685395
1054	ADAM29	TCGA-15-1446	0.22950819672131148
